,id,name,city,cuisine,rating
9547,9547,Ogoura,Paris,"japanese, barbecue",3.5
9549,9549,Bambou,Paris,chinese,4.0
9551,9551,N'Cafe,Paris,french,3.5
9554,9554,La Duchessa,Paris,italian,4.0
9558,9558,Blend Hamburger Charonne,Paris,"french, american, fast food",3.5
9559,9559,L'Anjoue,Paris,chinese,2.5
9560,9560,Seng Ly,Paris,asian,3.5
9563,9563,Le Cantalou,Paris,italian,3.0
9567,9567,Au Rond Point,Paris,"french, european",3.0
9568,9568,Bistrot 32,Paris,italian,3.5
9569,9569,Art Restaurant,Paris,mediterranean,4.0
9570,9570,Comptoir Saint Honore,Paris,mediterranean,3.5
9571,9571,Le Bar a Riz,Paris,french,4.5
9572,9572,La Table Ronde,Paris,french,4.0
9573,9573,A table,Paris,french,4.5
9574,9574,VIDICI Paris Austerlitz,Paris,italian,3.5
9576,9576,Les Baguettes Imperiales,Paris,asian,4.5
9577,9577,Le Cafe du Theatre,Paris,french,3.5
9578,9578,Shuang He,Paris,asian,4.5
9579,9579,Pena Festayre,Paris,"french, bar, spanish, pub",3.5
9580,9580,Artgens,Paris,"asian, korean",4.0
9581,9581,Le Homard Bleu,Paris,french,3.5
9582,9582,Pomm Resto,Paris,"italian, french",3.5
9583,9583,Tchik Tchak,Paris,"fast food, kosher",4.0
9584,9584,Le Sauret,Paris,"french, bar, pub, european",3.5
9587,9587,La Mandarine de Passy,Paris,chinese,4.0
9590,9590,Mizumi,Paris,"japanese, sushi",4.0
9591,9591,L'Esperance,Paris,french,4.0
9593,9593,Yahmi,Paris,"moroccan, mediterranean, middle eastern, halal",3.5
9594,9594,Le Lutin,Paris,french,3.5
9596,9596,Il Sursotto,Paris,"italian, pizza",4.0
9597,9597,Minh Duc,Paris,vietnamese,4.0
9598,9598,Coliseum Bane Thai,Paris,thai,4.5
9599,9599,Ito Sushi - Restaurant Japonais,Paris,"japanese, sushi, asian",4.5
9600,9600,Boulangerie Rouges,Paris,"japanese, sushi, asian",4.5
9601,9601,Da Zhong Hua Dunois,Paris,asian,4.5
9602,9602,Wako Paris,Paris,japanese,4.0
9603,9603,Pizza Gigi,Paris,"italian, pizza, european",3.5
9604,9604,La Girouette Barzingue,Paris,delicatessen,4.5
9605,9605,Ayama,Paris,"japanese, sushi",4.0
9606,9606,Pause Malesherbes,Paris,pub,4.0
9607,9607,Tokugawa,Paris,japanese,3.5
9608,9608,L'Instant d'Or,Paris,"french, european",4.0
9611,9611,The Lions,Paris,pub,4.0
9612,9612,Restaurant Yamato,Paris,"japanese, sushi, asian",4.0
9613,9613,Le Pavillon des Princes,Paris,french,3.5
9615,9615,L'Arequier,Paris,"chinese, thai",5.0
9616,9616,Bocata,Paris,spanish,4.5
9617,9617,Select Opera,Paris,european,4.0
9619,9619,Monorum,Paris,chinese,4.0
9620,9620,La Dorade Royal,Paris,french,4.5
9622,9622,Flor de Naranja,Paris,spanish,4.5
9623,9623,Tang gourmet,Paris,"chinese, asian, thai",3.5
9624,9624,La Maison Rue Marie Stuart,Paris,"italian, french, european, spanish, portuguese",4.5
9626,9626,Sa Lang,Paris,"asian, korean",3.5
9627,9627,La Cuisinette,Paris,"delicatessen, soups",4.5
9628,9628,Cook Time,Paris,french,4.5
9629,9629,Viet's,Paris,"asian, vietnamese",4.5
9630,9630,La Maison de Sara-Li,Paris,spanish,4.5
9633,9633,Petit Usagi,Paris,japanese,4.5
9634,9634,Chez Horace,Paris,french,4.0
9635,9635,Le Frenchy,Paris,french,4.0
9636,9636,Creperie Rouge Pomme,Paris,"french, european, vegetarian friendly, gluten free options",3.5
9637,9637,Bar Brasserie,Paris,"french, european",4.0
9638,9638,Le 20eme art,Paris,"french, european",3.5
9639,9639,Le Jardin du Roy,Paris,"french, european",3.5
9641,9641,Pub Kleber Bar Brasserie,Paris,"french, bar, european, pub",3.5
9644,9644,La Coupe d'Or,Paris,"french, european",3.0
9645,9645,De Lisbonne a Macao,Paris,"european, portuguese",4.0
9648,9648,Osmoz Cafe,Paris,"french, bar",3.5
9651,9651,Les Jumeaux,Paris,french,4.0
9652,9652,Le Viaduc D'Auteuil,Paris,european,3.5
9653,9653,1868,Paris,french,4.0
9655,9655,Pizza le Coq,Paris,pizza,4.0
9656,9656,Societe de Boulangerie de Rennes,Paris,french,4.0
9657,9657,Kinnari,Paris,thai,4.0
9658,9658,Ao Yama,Paris,japanese,3.5
9660,9660,Las Vegans,Paris,vegan options,3.5
9661,9661,Swades,Paris,indian,4.0
9665,9665,Cafe Rambuteau,Paris,"european, french, cafe",3.5
9667,9667,Casilina,Paris,italian,4.0
9668,9668,Little Twenty Peas,Paris,french,3.5
9669,9669,Miss Marple,Paris,vegetarian friendly,3.5
9673,9673,Sushi Daguerre,Paris,sushi,4.0
9675,9675,Sushi Love,Paris,sushi,3.5
9676,9676,Matsusushi,Paris,sushi,4.0
9677,9677,Pizza Vesuvio,Paris,pizza,4.0
9679,9679,Miel et Paprika,Paris,french,4.0
9680,9680,Les Agites,Paris,french,4.5
9681,9681,la baleine,Paris,french,3.0
9683,9683,Yeiwone Karaoke-Bbq,Paris,barbecue,4.0
9684,9684,Les Jardins d'Epicure,Paris,"french, fast food, healthy, soups",4.0
9687,9687,Akira Isakaya,Paris,japanese,4.5
9688,9688,Aux Pyrenees,Paris,french,4.5
9689,9689,Ban-Aloy,Paris,thai,4.5
9690,9690,Li Feng,Paris,asian,4.0
9694,9694,Pizzeria Valponi,Paris,"italian, pizza, european",3.0
9695,9695,Le Bistrot Quai,Paris,french,3.5
9696,9696,aux bons produits,Paris,french,4.5
9697,9697,Le Victoria,Paris,french,3.5
9699,9699,le cambodge - Montmartre,Paris,"asian, cambodian",4.0
9700,9700,Au Bouquet Wagram,Paris,french,4.0
9701,9701,djawa Miromesnil,Paris,"asian, indonesian",4.0
9703,9703,Le Montparnasse Cafe,Paris,"french, bar, cafe, european, international",3.5
9704,9704,L'Auriol Cafe,Paris,"french, mediterranean",4.0
9706,9706,Chez Toi Ou Chez Moi,Paris,french,5.0
9707,9707,Kouchi Yaki,Paris,"japanese, sushi",4.0
9708,9708,Ogresse Theatre,Paris,french,4.5
9710,9710,L'Archicafe,Paris,italian,4.5
9711,9711,Cafe Lorette,Paris,french,3.5
9712,9712,Les Fougeres,Paris,french,4.5
9713,9713,Cafe Gallery,Paris,"french, bar, cafe, european",3.5
9714,9714,The Vert 17,Paris,vietnamese,3.5
9715,9715,Sushi 14,Paris,"japanese, sushi",4.0
9717,9717,La trattoria,Paris,italian,4.0
9720,9720,L'Impasse,Paris,french,3.5
9723,9723,Les Burgers du Pere Claude,Paris,american,3.5
9724,9724,IL Paninetto,Paris,"italian, brew pub, pub, wine bar",5.0
9725,9725,Le Relais de la Bucherie,Paris,french,3.5
9726,9726,lasagn&mozza,Paris,italian,4.5
9732,9732,Le Canon de la Nation,Paris,"french, bar, european",3.0
9733,9733,Les Cevennes,Paris,french,4.0
9734,9734,Le Matana,Paris,italian,4.0
9735,9735,Le Quinze,Paris,"french, steakhouse, spanish",4.0
9736,9736,Casa Tino,Paris,italian,3.5
9740,9740,Shinizakaya,Paris,japanese,4.0
9741,9741,La Bucherie,Paris,"french, european, vegetarian friendly",3.0
9742,9742,SUSHIYA,Paris,"japanese, sushi",4.0
9743,9743,Mems 10e,Paris,"french, european",3.5
9744,9744,La Taverne,Paris,"french, bar, european",3.0
9746,9746,L'effronte,Paris,"french, contemporary, gastropub",3.5
9747,9747,L'Escale Montmartre,Paris,vietnamese,4.5
9749,9749,Aux Fins Gourmets,Paris,"french, european",4.0
9750,9750,Anooshey,Paris,indian,3.5
9751,9751,Cafe Pelican,Paris,"french, mediterranean",3.5
9752,9752,Le Bloc,Paris,"french, vegetarian friendly",3.0
9753,9753,L'incontournable,Paris,"french, halal",4.5
9754,9754,Kyoto,Paris,sushi,4.0
9756,9756,Chez Betty,Paris,"french, european, portuguese",3.5
9757,9757,Les Populettes,Paris,"italian, pizza",4.5
9758,9758,Le Dome de Rungis,Paris,"french, eastern european, armenian",4.0
9759,9759,La Bolee Belgrand,Paris,french,4.0
9761,9761,Buffalo Grill,Paris,"steakhouse, european",3.5
9766,9766,Le Nord Sud,Paris,"french, bar, european",3.5
9767,9767,Zio Ristorante,Paris,italian,5.0
9768,9768,Chez Helene,Paris,french,4.0
9769,9769,Vitamin,Paris,turkish,4.5
9773,9773,La Table d'Eugenie,Paris,"pub, gastropub",4.0
9775,9775,la cantine auguste,Paris,international,4.5
9776,9776,A La Place Saint Georges,Paris,"french, bar, european",3.5
9777,9777,Cafe Reuilly,Paris,"french, american",4.0
9778,9778,Al Solito Posto,Paris,"italian, pizza, european",3.0
9780,9780,Restaurant Safourtier,Paris,african,3.5
9782,9782,Chez Leon,Paris,"french, moroccan, mediterranean, middle eastern, tunisian",3.5
9783,9783,EXKi 4 septembre,Paris,"fast food, soups, vegetarian friendly, vegan options",4.5
9784,9784,Select Bar,Paris,french,4.5
9788,9788,La Datcha,Paris,"bar, pub",4.5
9790,9790,Restaurant-Traiteur Asiatic,Paris,"thai, vietnamese",4.5
9791,9791,Self Longchamp,Paris,french,4.5
9794,9794,Tokaido,Paris,"japanese, sushi",4.0
9796,9796,Naoppe,Paris,japanese,5.0
9797,9797,Biere & Malt,Paris,french,4.0
9800,9800,Pho & nem,Paris,vietnamese,4.5
9802,9802,Le Paris,Paris,french,4.0
9804,9804,Trattoria Da Gigi,Paris,italian,3.5
9809,9809,Auberge des trois Bonheurs,Paris,"chinese, asian",3.5
9810,9810,Pizzeria Santa Rita,Paris,"italian, pizza",3.5
9811,9811,Bagel Corner,Paris,"french, american",3.5
9812,9812,Petit Grill Basque Chez Maya,Paris,"french, spanish",4.5
9814,9814,Les marmites rouges,Paris,chinese,4.5
9816,9816,Bodega Bay,Paris,mexican,3.5
9817,9817,Brittany Food,Paris,french,4.5
9819,9819,Sakura Ramen,Paris,japanese,3.5
9820,9820,Le P'tit cou de la Girafe,Paris,french,4.5
9825,9825,Noon Anjou Madeleine,Paris,french,4.5
9826,9826,Asia Gourmets,Paris,asian,4.0
9827,9827,Beyrouth Cafe,Paris,"lebanese, mediterranean, middle eastern",3.5
9828,9828,Sushi Bar,Paris,"japanese, sushi",3.5
9829,9829,Monthai,Paris,"asian, thai, vegetarian friendly",3.5
9830,9830,African Lounge,Paris,african,3.5
9832,9832,Line Sushi,Paris,"japanese, sushi, asian, korean",4.0
9833,9833,Le Jardin,Paris,asian,4.0
9834,9834,Royal Turenne,Paris,"french, bar, european",3.5
9835,9835,Le baron,Paris,"lebanese, middle eastern, mediterranean, halal, vegetarian friendly",3.5
9839,9839,Joy Marche St Honore,Paris,vietnamese,4.5
9840,9840,Kalypso,Paris,vietnamese,4.0
9842,9842,Le Vent de Sable,Paris,middle eastern,3.5
9843,9843,Chez Gladines Saint-Martin,Paris,french,3.5
9844,9844,Le jumbo de paris,Paris,chinese,3.5
9845,9845,Marinisa,Paris,"indian, asian, vegetarian friendly",3.5
9846,9846,La cave se rebiffe,Paris,french,4.0
9847,9847,Rigoletto Bella Angela - Pizzeria specialita franco - italienne,Paris,"italian, pizza",3.5
9849,9849,Brasserie de la Porte Dauphine,Paris,french,4.0
9850,9850,Arashi Yama,Paris,sushi,4.0
9852,9852,L'Institut,Paris,"bar, cafe, french",3.0
9853,9853,L'Auberge De La Butte,Paris,"french, european",3.0
9854,9854,PeGast Grand Boulevard,Paris,fast food,4.0
9855,9855,Allo Italia,Paris,italian,4.0
9856,9856,Mauritius Bazar,Paris,cajun & creole,4.0
9858,9858,Sushi Pacha,Paris,"japanese, sushi, asian",4.0
9859,9859,Sushi Emany,Paris,"japanese, sushi",4.0
9860,9860,Le Franklin,Paris,"french, bar, european",3.5
9861,9861,Pizza Caliente,Paris,pizza,4.5
9862,9862,Esan,Paris,indian,4.0
9864,9864,O Mantra,Paris,french,4.0
9865,9865,38 Eiffel,Paris,"french, european",3.5
9866,9866,Hoshi,Paris,"japanese, sushi",3.5
9869,9869,Bombay Curry,Paris,indian,4.5
9870,9870,Pomme de Pain,Paris,indian,4.0
9871,9871,Anata,Paris,japanese,3.5
9872,9872,KAZUKI,Paris,japanese,3.5
9874,9874,Cafe Beaubourg,Paris,"french, bar, cafe, european, vegetarian friendly",3.0
9875,9875,Starvin' Joe,Paris,fast food,3.5
9876,9876,Sahara Cafe,Paris,"lebanese, mediterranean",4.0
9877,9877,Leader Sushi,Paris,"japanese, sushi",3.5
9878,9878,Bistrot Sushi - Restaurant Japonais,Paris,sushi,4.0
9880,9880,L'encas,Paris,french,4.0
9881,9881,Orcel,Paris,chinese,4.5
9884,9884,La cave Mavrommatis,Paris,"mediterranean, spanish, wine bar",4.0
9888,9888,Ristorante Gianni Bommarito,Paris,italian,4.0
9890,9890,Claudette,Paris,"french, gastropub",4.0
9891,9891,O Churrasco,Paris,"european, portuguese",3.5
9892,9892,Esmeralda,Paris,"french, european, diner",4.0
9893,9893,chez Kavi,Paris,french,4.5
9894,9894,Les Echansons,Paris,french,3.5
9897,9897,L'Auberge du Moulin,Paris,"french, european",3.0
9898,9898,Le Cantine Sicilienne,Paris,"italian, pizza",3.5
9899,9899,Annapurna,Paris,"indian, asian, vegetarian friendly, vegan options",3.5
9900,9900,Ippudo,Paris,"indian, asian, vegetarian friendly, vegan options",4.0
9903,9903,Telex 17,Paris,french,4.0
9912,9912,MONGOO Pierre Mendes France,Paris,"french, fast food, healthy",4.0
9914,9914,EXKi Malesherbes,Paris,"fast food, soups",4.0
9916,9916,Xotica Richard,Paris,french,4.0
9917,9917,Les Bains du Marais,Paris,"french, mediterranean",4.0
9919,9919,Top nem,Paris,chinese,4.0
9920,9920,Meert,Paris,french,4.0
9924,9924,The Financier,Paris,pub,3.5
9926,9926,Kanna Tanna,Paris,"asian, sri lankan",4.0
9927,9927,Sushi village,Paris,"japanese, sushi",4.5
9928,9928,Le Comptoir du XVI,Paris,french,4.0
9929,9929,Corso Bibliotheque,Paris,"italian, mediterranean",3.0
9930,9930,Cafe Cherie,Paris,pub,3.5
9931,9931,Au clocher de Montmartre,Paris,french,3.5
9932,9932,Noynoy,Paris,thai,4.0
9934,9934,chez Adel,Paris,french,4.5
9935,9935,L Entree Des Artistes,Paris,"french, spanish",3.5
9937,9937,Le Dodin,Paris,french,4.0
9938,9938,L'Amaryllis,Paris,french,4.0
9939,9939,Hall's Beer Tavern,Paris,"french, bar, pub",3.5
9940,9940,Mongoo,Paris,fast food,3.5
9941,9941,Chez Francois,Paris,"french, european",3.5
9942,9942,Mama Lova,Paris,"french, brew pub, pub, wine bar, vegetarian friendly",3.5
9944,9944,Cafe du Metro,Paris,"french, bar, cafe, european",3.5
9945,9945,Feyrouz,Paris,"lebanese, mediterranean, middle eastern, vegetarian friendly",3.5
9946,9946,La Cantina di Luca,Paris,"italian, pizza, mediterranean, european, vegetarian friendly",3.5
9950,9950,Petit Plus,Paris,"french, contemporary, fusion",5.0
9951,9951,O Saveur Bar,Paris,vietnamese,4.5
9952,9952,Bobun Me,Paris,vietnamese,4.0
9954,9954,Restaurant Tres Honore,Paris,"french, european",3.0
9955,9955,Tito Burritos,Paris,mexican,4.0
9956,9956,Palais de L'inde,Paris,indian,4.0
9960,9960,Il Caffe,Paris,italian,3.5
9961,9961,Le Bois Rouge,Paris,french,3.5
9962,9962,Flam's,Paris,french,3.0
9964,9964,Le Barrault Vins,Paris,delicatessen,4.0
9967,9967,Le Petit Chatelet,Paris,french,3.5
9968,9968,Miramar,Paris,italian,3.5
9970,9970,The Hidden Cafe,Paris,french,3.0
9971,9971,Le Cameleon,Paris,"french, european, spanish, portuguese",4.0
9972,9972,BBQ Cadet,Paris,"barbecue, asian, korean",4.0
9973,9973,Le Bazar,Paris,french,4.0
9974,9974,Le Percier,Paris,"french, european",3.5
9975,9975,Lou Pascalou,Paris,"bar, pub",4.0
9978,9978,CHEZ MING,Paris,chinese,3.5
9979,9979,Cafe Francais,Paris,"french, cafe, european",3.0
9981,9981,Le Camelia,Paris,"french, brew pub",3.5
9982,9982,Le Bistrot Balard,Paris,french,3.5
9983,9983,Le bizuth,Paris,"french, bar, european, cafe",3.5
9984,9984,Chez Bruno,Paris,french,4.5
9985,9985,Les arcades,Paris,french,4.5
9986,9986,Le Duc de Richelieu,Paris,"french, european",3.5
9987,9987,Cantina Clandestina,Paris,"italian, pizza",3.5
9988,9988,Sakura,Paris,japanese,4.0
9989,9989,Le Comptoir Urbain,Paris,"french, delicatessen, healthy",4.5
9990,9990,Restaurant Thai Bhuddhamata,Paris,"french, delicatessen, healthy",4.0
9993,9993,Le Bonsergent,Paris,french,4.5
9995,9995,Nuance,Paris,"healthy, french, fusion, street food",4.0
9996,9996,Il Conte,Paris,"italian, pizza, european, kosher, vegetarian friendly",3.5
9997,9997,Le Baratin,Paris,french,3.5
9998,9998,Yakiochi,Paris,japanese,4.0
9999,9999,La Vallee du Kashmir,Paris,"indian, pakistani, vegetarian friendly",3.5
10000,10000,Les Collections,Paris,french,4.5
10001,10001,Les Anges,Paris,french,3.5
10002,10002,The Place To Eat,Paris,"belgian, fast food, european",4.5
10003,10003,Les Gorges du Tarn,Paris,french,4.5
10004,10004,Vera e Andrea,Paris,italian,4.0
10006,10006,Le Dada,Paris,"french, bar, cafe",3.5
10007,10007,hyatt regency paris Madelaine,Paris,"french, european",4.0
10008,10008,Little Cesar,Paris,"italian, pizza, mediterranean",4.0
10010,10010,Le Divan,Paris,"bar, pub",4.0
10011,10011,La Sardine,Paris,french,3.5
10012,10012,La Pirada,Paris,"mediterranean, european, spanish",3.0
10015,10015,Nini,Paris,"middle eastern, tunisian, mediterranean",3.5
10016,10016,AMA DAO 2,Paris,vietnamese,4.0
10017,10017,Brioche Doree,Paris,fast food,3.5
10018,10018,L'Evidence,Paris,italian,3.5
10020,10020,Indiana Cafe - La Villette,Paris,"bar, pub, mexican, american",3.5
10021,10021,yamamura,Paris,"japanese, barbecue, sushi",4.0
10023,10023,La cortigiana,Paris,italian,4.5
10024,10024,Los Gueros,Paris,mexican,4.0
10025,10025,Chai Antoine,Paris,"bar, pub",4.0
10027,10027,Plan B Original Food Paris,Paris,french,4.5
10028,10028,L'Entrepot,Paris,"french, european",3.5
10029,10029,Himalaya Restaurant,Paris,"indian, pakistani, vegetarian friendly",3.0
10030,10030,Hanano,Paris,japanese,3.0
10033,10033,Le Rhumel,Paris,"barbecue, grill, middle eastern, halal",3.5
10037,10037,Yamakawa,Paris,japanese,3.5
10038,10038,Tib's,Paris,kosher,4.0
10039,10039,L'ardoise,Paris,french,4.0
10041,10041,Sou Khim Asian Street Food,Paris,asian,4.0
10044,10044,Le Grenier a Pain Paris,Paris,french,4.0
10045,10045,La Cantine Du Bazar,Paris,international,3.5
10048,10048,Chez Vous,Paris,french,4.0
10049,10049,Le Lucky,Paris,japanese,4.0
10050,10050,Mandarin des Ternes,Paris,"chinese, asian, vietnamese",4.0
10051,10051,Amadeus Cafe,Paris,"french, european, bar, pub",3.5
10053,10053,Le Petit Bec,Paris,french,4.0
10055,10055,Makishop,Paris,"french, japanese",4.5
10058,10058,Odyssey,Paris,"french, european",3.5
10059,10059,Cafe-restaurant la Forge,Paris,"french, european",3.5
10061,10061,Brasserie La Fac,Paris,french,4.0
10064,10064,l'auberge du Pere Louis,Paris,"french, european",3.5
10066,10066,Wine Bar,Paris,"brew pub, delicatessen, wine bar",4.5
10067,10067,Le Globe,Paris,"african, moroccan, mediterranean",4.5
10068,10068,Tony,Paris,"french, cafe, wine bar",4.0
10069,10069,Bella Italia,Paris,"italian, pizza, european, vegetarian friendly",3.0
10070,10070,La Fontaine Celeste,Paris,"chinese, asian, vietnamese",4.0
10072,10072,Le Petite Ferme,Paris,french,4.0
10073,10073,El Tonel,Paris,spanish,4.0
10075,10075,Come La Fayette,Paris,"french, fast food, mediterranean, healthy",4.5
10076,10076,Lucien Pierre,Paris,french,4.5
10077,10077,Babylone Bis,Paris,"caribbean, african",3.5
10079,10079,Coquil & Jo,Paris,delicatessen,4.5
10080,10080,O'Tacos,Paris,delicatessen,3.5
10081,10081,Touller Outillage,Paris,spanish,4.0
10083,10083,L'Entracte Gaite,Paris,french,4.0
10084,10084,Le Quid,Paris,"french, spanish",3.5
10085,10085,LE MILENO,Paris,asian,4.5
10087,10087,Gouts et Saveurs d'Ici et d'Ailleurs,Paris,french,4.5
10090,10090,Ari snack italien,Paris,italian,4.5
10092,10092,Le Comptoir du Marche Par Yves Camdeborde,Paris,french,4.0
10093,10093,La Timbale Saint-Bernard,Paris,african,4.5
10095,10095,La Cantine Fabien,Paris,french,3.5
10097,10097,Traiteur D'Asie,Paris,"chinese, japanese",4.0
10098,10098,Japan Daily Sushi & Yakitori Canteen,Paris,japanese,4.5
10099,10099,Le Y,Paris,greek,3.5
10101,10101,La mer a boire,Paris,bar,3.5
10102,10102,Landon Cafe,Paris,"french, bar, barbecue, pub, gastropub",4.0
10103,10103,Le Populaire,Paris,french,4.5
10104,10104,Speed Rabbit Pizza,Paris,"italian, pizza",4.0
10105,10105,Cafe PINSON,Paris,"european, cafe, vegetarian friendly, vegan options, gluten free options",3.5
10106,10106,Cuisine Universelle,Paris,cajun & creole,4.5
10107,10107,Echappee Belle,Paris,french,4.5
10108,10108,O'Sullivans Cafe & Bar,Paris,"irish, bar, pub",3.5
10110,10110,Le Maillot,Paris,french,3.5
10111,10111,Tokioyaki,Paris,"japanese, asian",4.0
10112,10112,Sylvano Pizzeria,Paris,italian,3.5
10114,10114,Delice House Et Delice Cafe Passage Provence,Paris,asian,4.0
10115,10115,La Farnesina,Paris,"italian, european, mediterranean",4.0
10116,10116,Irish Corner Nation,Paris,pub,3.0
10117,10117,Pho 67,Paris,"asian, vietnamese",3.5
10118,10118,L'avant Scene,Paris,french,3.5
10119,10119,Le Petit Indien,Paris,"indian, asian, grill, middle eastern, pakistani, sri lankan, vegetarian friendly",4.0
10120,10120,Sushi King,Paris,"chinese, japanese",4.5
10121,10121,Intervalle,Paris,street food,4.5
10124,10124,Pasta Nova,Paris,italian,4.5
10125,10125,La Chope des Artistes,Paris,french,4.0
10126,10126,Eighteen Burger,Paris,"american, street food",4.0
10128,10128,La Petite Casquette,Paris,french,4.5
10131,10131,French Karib',Paris,caribbean,3.5
10132,10132,Aux Vieux Paris,Paris,french,3.5
10133,10133,Okinawa,Paris,japanese,3.5
10134,10134,Sushi Makoto,Paris,"japanese, sushi",3.5
10135,10135,La Flamme,Paris,"french, bar, european",3.0
10136,10136,Le Petit Grumeau,Paris,french,4.0
10137,10137,Buena Onda,Paris,"argentinean, south american",3.5
10140,10140,Aangan - Saveur du l'inde,Paris,indian,4.0
10141,10141,Cafe de l'Est,Paris,"french, brew pub, european",3.5
10143,10143,Neighbours,Paris,"cafe, australian",4.0
10147,10147,La Cantina,Paris,italian,4.5
10149,10149,Resto'A la Bonne Heure,Paris,french,4.0
10150,10150,Sushi Odeon,Paris,"japanese, sushi",3.5
10151,10151,Fu De Cha,Paris,chinese,4.0
10152,10152,Le Vintage,Paris,french,3.5
10154,10154,Il Settimo,Paris,italian,4.0
10155,10155,La Terrasse,Paris,french,4.0
10157,10157,Aux Delices de Saigon 12e,Paris,vietnamese,3.5
10158,10158,Papagallo,Paris,french,3.5
10161,10161,Restaurant chinois Le Jardin,Paris,"soups, yunnan, chinese, thai, vegetarian friendly, gluten free options",4.0
10162,10162,L'Affiche,Paris,french,3.5
10163,10163,Les Confidences,Paris,french,4.0
10164,10164,Le Repas du Temps,Paris,chinese,3.5
10166,10166,Monplaisir,Paris,"italian, pizza",4.0
10169,10169,Barracao,Paris,"brazilian, south american",3.5
10170,10170,Poum,Paris,french,4.0
